date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-07-25,3,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,91,222369,single,1,2023-07-13,False,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2023-07-25,4,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,92,109750,single,1,2023-06-23,True,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
2023-07-25,5,Dance The Night (From Barbie The Album),Dua Lipa,95,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2023-07-25,6,Cruel Summer,Taylor Swift,100,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2023-07-25,7,fukumean,Gunna,96,125040,album,15,2023-06-16,True,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2023-07-25,8,Who Told You (feat. Drake),J Hus,71,208920,album,19,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b273cc16159b40907722da91078c
2023-07-25,9,(It Goes Like) Nanana - Edit,Peggy Gou,92,231545,single,1,2023-06-15,False,https://i.scdn.co/image/ab67616d0000b2739a8459318ff1a68ecfd74522
2023-07-25,10,Daylight,David Kushner,98,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2023-07-25,11,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,92,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2023-07-25,12,Giving Me,Jazzy,85,169000,single,1,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b273e0c6c64da0c8e1d1df7e001c
2023-07-25,13,Pakistan,D-Block Europe,67,174545,album,24,2023-07-07,True,https://i.scdn.co/image/ab67616d0000b273e4f55190394721ebd8570d27
2023-07-25,14,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
2023-07-25,15,As It Was,Harry Styles,93,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2023-07-25,16,Miracle (with Ellie Goulding),Calvin Harris & Ellie Goulding,92,186496,single,1,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
2023-07-25,17,Speed Drive (From Barbie The Album),Charli XCX,84,117809,single,1,2023-06-29,False,https://i.scdn.co/image/ab67616d0000b273cd6f4f3b7d178e0a8b963da1
2023-07-25,18,Good Love,Hannah Laing & RoRo,81,169534,single,1,2023-05-12,False,https://i.scdn.co/image/ab67616d0000b2735647f33c586bfe7bb8b7a0c6
2023-07-25,19,Anti-Hero,Taylor Swift,95,200690,album,13,2022-10-21,False,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2023-07-25,20,I’m Just Ken (From Barbie The Album),Ryan Gosling,65,222633,single,1,2023-07-21,False,https://i.scdn.co/image/ab67616d0000b27312b7b6e520d6ac082b520e64
2023-07-25,21,Flowers,Miley Cyrus,90,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2023-07-25,22,Dancing is Healing,Rudimental & Charlotte Plank & Vibe Chemistry,79,177321,single,2,2023-04-21,False,https://i.scdn.co/image/ab67616d0000b273b4edd98bf440d1013f6718d0
2023-07-25,23,Mr. Brightside,The Killers,89,222973,album,12,2004,False,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d
2023-07-25,24,Kill Bill,SZA,94,153946,album,23,2022-12-08,False,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2023-07-25,25,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,94,131013,single,2,2023-02-03,False,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
2023-07-25,26,Riptide,Vance Joy,84,204280,album,15,2014-09-09,False,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
2023-07-25,27,0800 HEAVEN,Nathan Dawe & Joel Corry & Ella Henderson,58,159316,single,1,2023-06-09,False,https://i.scdn.co/image/ab67616d0000b273a5595661ff64a0c1deb1cea2
2023-07-25,28,K-POP,Travis Scott & Bad Bunny & The Weeknd,88,185220,single,1,2023-07-21,True,https://i.scdn.co/image/ab67616d0000b273893489768de0c42b4d217b82
2023-07-25,29,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2023-07-25,30,Style,Taylor Swift,83,231000,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2023-07-25,31,Disconnect,Becky Hill & Chase & Status,72,164914,single,1,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b27309dc775999d5a6d87d156c2f
2023-07-25,32,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,80,131000,single,2,2023-06-30,False,https://i.scdn.co/image/ab67616d0000b27393844705a9f375b857203617
2023-07-25,33,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,93,273186,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2023-07-25,34,Rush,Troye Sivan,88,156391,single,1,2023-07-13,True,https://i.scdn.co/image/ab67616d0000b273a4ffb2049ffce92bdae5f559
2023-07-25,35,People,Libianca,93,184791,single,1,2022-12-06,False,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
2023-07-25,36,I Ain't Worried,OneRepublic,95,148485,single,1,2022-05-13,False,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2023-07-25,37,UK Rap,Dave & Central Cee,85,198026,single,4,2023-06-04,True,https://i.scdn.co/image/ab67616d0000b27326847a635b96c96fee81d838
