date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-05-31,48,Substitution,Purple Disco Machine & Kungs,81,181477,single,2,2023-03-30,False,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
2023-05-31,49,Baby,Aya Nakamura,70,162373,album,15,2023-01-27,False,https://i.scdn.co/image/ab67616d0000b27342093925d784c0ef5e6f3705
2023-05-31,50,TOUTE LA JOURNÉE (feat. Tiakola),Zola,67,167933,album,15,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
2023-06-01,1,LA RUE,No Limit & Gazo & Damso,79,225137,single,1,2023-05-11,True,https://i.scdn.co/image/ab67616d0000b27384f2454da0973c07a508b57e
2023-06-01,2,Bolide allemand,SDM,80,176746,album,15,2022-12-02,True,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
2023-06-01,3,C'est carré le S,Naps,76,201533,album,22,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b27348f7c15d2c4dde71d11262e6
2023-06-01,4,Demain,PLK,79,183013,single,10,2023-04-13,True,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
2023-06-01,5,Meuda,Tiakola,79,152546,album,16,2022-05-27,True,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
2023-06-01,6,Freestyle LVL UP 2,Ninho,75,149064,single,1,2023-05-11,True,https://i.scdn.co/image/ab67616d0000b27351f1cbc3fed8aeb3583ae1ee
2023-06-01,7,Jolie (feat. Ninho),GAULOIS,76,159573,album,14,2023-01-13,True,https://i.scdn.co/image/ab67616d0000b2733c9df4c3afb30980eec2674e
2023-06-01,8,Flowers,Miley Cyrus,91,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2023-06-01,9,Laboratoire,Werenoi,76,162840,album,18,2023-03-10,True,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
2023-06-01,10,Rush,Ayra Starr,82,185093,album,16,2022-10-21,False,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
2023-06-01,11,Mr. Ocho,SDM,77,226653,album,15,2022-12-02,True,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
2023-06-01,12,Freestyle LVL UP 3,Ninho,70,200976,single,1,2023-05-22,True,https://i.scdn.co/image/ab67616d0000b2738e733d61872c68263a014c0a
2023-06-01,13,Capitaine,Djadja & Dinaz,77,155920,album,34,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b27307d766657a7ded13871265af
2023-06-01,14,Decrescendo,Lomepal,76,218586,album,15,2022-09-15,False,https://i.scdn.co/image/ab67616d0000b273f3b4ab85fc00ae35007eb7d0
2023-06-01,15,Nouvelles,PLK,75,179653,single,10,2023-04-13,True,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
2023-06-01,16,Tiki Taka,Vacra,67,174829,album,8,2023-02-23,False,https://i.scdn.co/image/ab67616d0000b2734d82486b5c7a283ab9ed2797
2023-06-01,17,Solitaire,Werenoi,74,146440,album,10,2022-06-03,True,https://i.scdn.co/image/ab67616d0000b273cf79b3201cff3e3a19942f12
2023-06-01,18,Nocif,Hamza,75,229386,album,17,2023-02-17,True,https://i.scdn.co/image/ab67616d0000b2736d70a04b5fbec88db801822f
2023-06-01,19,Ciao,Werenoi,74,216333,album,18,2023-03-10,True,https://i.scdn.co/image/ab67616d0000b27338a0c9e975d3aee9b44a6918
2023-06-01,20,La faille,Jul,72,291280,single,1,2023-05-12,True,https://i.scdn.co/image/ab67616d0000b273bd27d89f43436a6487849fb3
2023-06-01,21,Freestyle LVL UP 1,Ninho,77,114182,single,1,2023-05-02,True,https://i.scdn.co/image/ab67616d0000b273fbe613b1c15b681dc3e84dfe
2023-06-01,22,Tek Tek (feat. MHD),DYSTINCT & MHD,79,161506,single,1,2023-05-11,False,https://i.scdn.co/image/ab67616d0000b2735d9b237aad9eab1c17a80ee7
2023-06-01,23,AMBER,Zola,68,182493,album,15,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b2733bbe265a079a047a655036de
2023-06-01,24,Dernière ligne droite (feat. Laylow),SCH,66,193270,album,18,2023-05-24,False,https://i.scdn.co/image/ab67616d0000b2732459e462efd85c363754c3c7
2023-06-01,25,Dépassé,Nuit Incolore,75,172394,single,1,2022-12-15,False,https://i.scdn.co/image/ab67616d0000b273b157e61791dc23dff9786eb4
