date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2024-03-31,16,16 CARRIAGES,Beyoncé,47,227250,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,17,SMOKE HOUR ★ WILLIE NELSON,Beyoncé,47,50721,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,18,Type Shit,Future & Metro Boomin,88,228266,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-31,19,End of Beginning,Djo,98,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-03-31,20,MY ROSE,Beyoncé,47,53442,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,21,YA YA,Beyoncé,72,274766,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,22,ALLIIGATOR TEARS,Beyoncé,46,179397,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,23,i like the way you kiss me,Artemas,89,142514,single,1,2024-03-19,False,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2024-03-31,24,JUST FOR FUN,Beyoncé,46,204487,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,25,Cinderella,Future & Metro Boomin,87,169840,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-31,26,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-03-31,27,FLAMENCO,Beyoncé,45,100364,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,28,RIIVERDANCE,Beyoncé,70,251986,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,29,Stick Season,Noah Kahan,94,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-03-31,30,Whatever She Wants,Bryson Tiller,90,161342,single,1,2024-02-13,True,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
2024-03-31,31,DESERT EAGLE,Beyoncé,45,72448,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,32,OH LOUISIANA,Beyoncé,45,52195,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,33,TYRANT,Beyoncé,45,250725,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,34,Lose Control,Teddy Swims,93,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-03-31,35,redrum,21 Savage,94,270697,album,15,2024-01-12,True,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-03-31,36,II HANDS II HEAVEN,Beyoncé,44,341312,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,37,SWEET ★ HONEY ★ BUCKIIN',Beyoncé,69,296185,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,38,obsessed,Olivia Rodrigo,86,170541,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee
2024-03-31,39,Saturn,SZA,92,186191,single,5,2024-02-22,False,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
2024-03-31,40,greedy,Tate McRae,96,131872,single,1,2023-09-15,True,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-03-31,41,We Don't Trust You,Future & Metro Boomin,85,226213,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-31,42,Young Metro,Future & Metro Boomin,85,205346,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-31,43,Scared To Start,Michael Marcagi,90,159636,single,1,2024-01-12,False,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe
